# Obtained from 
# http://ccmc.gsfc.nasa.gov/cgi-bin/modelweb/models/vitmo_model.cgi
# On Fri, Oct. 8 2010
#
# Input parameters 
# year= 2000, month= 01, day= 01, hour=1.5, 
# Time_type = Universal
# Coordinate_type = Geographic
# latitude= 55., longitude= 45., height= 100.
# Prof. parameters: start= 900. stop= 1000. step= 1. 
# Optional parametes: F10.7(daily) =not specifyed; F10.7(3-month avg) =not 
# specifyed; ap(daily) = not specifyed 
#
#    Selected parameters are:
# 1 Height, km
# 2 O, cm-3 
# 3 N2, cm-3
# 4 O2, cm-3
# 5 Temperature_neutral, K
  360.0  6.902E+07  1.692E+06  4.094E+04  705.0
  361.0  6.739E+07  1.623E+06  3.902E+04  705.0
  362.0  6.579E+07  1.556E+06  3.719E+04  705.0
  363.0  6.423E+07  1.492E+06  3.545E+04  705.0
  364.0  6.271E+07  1.431E+06  3.379E+04  705.0
  365.0  6.122E+07  1.372E+06  3.221E+04  705.0
  366.0  5.978E+07  1.315E+06  3.070E+04  705.0
  367.0  5.836E+07  1.261E+06  2.927E+04  705.0
  368.0  5.698E+07  1.210E+06  2.790E+04  705.0
  369.0  5.563E+07  1.160E+06  2.659E+04  705.0
  370.0  5.432E+07  1.112E+06  2.535E+04  705.0
  371.0  5.303E+07  1.067E+06  2.416E+04  705.0
  372.0  5.178E+07  1.023E+06  2.304E+04  705.0
  373.0  5.056E+07  9.811E+05  2.196E+04  705.0
  374.0  4.936E+07  9.409E+05  2.093E+04  705.0
  375.0  4.820E+07  9.024E+05  1.996E+04  705.0
  376.0  4.706E+07  8.654E+05  1.903E+04  705.0
  377.0  4.595E+07  8.300E+05  1.814E+04  705.0
  378.0  4.487E+07  7.960E+05  1.729E+04  705.1
  379.0  4.381E+07  7.635E+05  1.649E+04  705.1
  380.0  4.278E+07  7.322E+05  1.572E+04  705.1
  381.0  4.177E+07  7.023E+05  1.499E+04  705.1
  382.0  4.078E+07  6.736E+05  1.429E+04  705.1
  383.0  3.982E+07  6.461E+05  1.362E+04  705.1
  384.0  3.889E+07  6.197E+05  1.299E+04  705.1
  385.0  3.797E+07  5.944E+05  1.238E+04  705.1
  386.0  3.708E+07  5.701E+05  1.181E+04  705.1
  387.0  3.620E+07  5.468E+05  1.126E+04  705.1
